Time	Steering	Speed	Acceleration
9:09:25 AM	-4.9	37.19375	5
9:09:25 AM	-4.8	37.19375	5
9:09:25 AM	-4.7	37.19375	5
9:09:25 AM	-4.7	37.19375	5
9:09:25 AM	-4.6	37.19375	5
9:09:25 AM	-4.5	37.19375	5
9:09:25 AM	-4.4	37.19375	5
9:09:25 AM	-4.2	37.19375	5
9:09:25 AM	-4.1	37.19375	5
9:09:25 AM	-4	37.19375	5
9:09:25 AM	-3.8	37.19375	5
9:09:25 AM	-3.7	37.19375	5
9:09:25 AM	-3.6	37.19375	5
9:09:25 AM	-3.5	37.19375	5
9:09:25 AM	-3.5	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
9:09:25 AM	-3.4	37.19375	5
